name,latitude,longitude,country_code
Malvinas Argentinas,-31.38194,-64.05545,AR
Malargüe,-35.47791,-69.58521,AR
Malanzán,-30.80476,-66.60394,AR
Malagueño,-31.46737,-64.35903,AR
Maipú,-32.98462,-68.78821,AR
Mainqué,-39.06424,-67.30564,AR
Maimará,-23.62454,-65.40913,AR
Machagai,-26.92617,-60.04852,AR
Macachín,-37.13698,-63.66674,AR
Lules,-26.9282,-65.33852,AR
Luján de Cuyo,-33.03917,-68.87955,AR
Luján,-32.36674,-65.93642,AR
Los Varela,-27.93003,-65.87153,AR
Los Telares,-28.98507,-63.4504,AR
Los Surgentes,-32.98472,-62.02199,AR
Los Menucos,-40.84402,-68.08718,AR
Los Juríes,-28.46293,-62.11024,AR
Los Frentones,-26.40706,-61.41284,AR
Los Cóndores,-32.32003,-64.27859,AR
Los Cocos,-30.92548,-64.50251,AR
Los Antiguos,-46.54892,-71.6312,AR
Los Altos,-28.04501,-65.49764,AR
Lonquimay,-36.46641,-63.62362,AR
Londres,-27.71257,-67.13551,AR
Loncopué,-38.07309,-70.61445,AR
Lincoln,-34.86819,-61.52929,AR
Limay Mahuida,-37.15966,-66.67436,AR
San Martín,-32.41065,-65.67569,AR
Libertador General San Martín,-23.81305,-64.79353,AR
Leones,-32.65828,-62.29773,AR
Leleque,-42.41295,-71.07115,AR
La Viña,-25.46744,-65.56691,AR
La Toma,-33.05353,-65.62254,AR
La Tigra,-27.11054,-60.58785,AR
Las Varillas,-31.8704,-62.71968,AR
Las Varas,-31.80251,-62.61669,AR
Las Rosas,-32.47547,-61.57737,AR
Las Plumas,-43.72163,-67.28424,AR
Las Perdices,-32.69898,-63.70473,AR
Las Parejas,-32.68478,-61.51637,AR
Las Ovejas,-36.98897,-70.74952,AR
Las Lomitas,-24.70818,-60.59239,AR
Las Lajitas,-24.72762,-64.19335,AR
Las Lajas,-38.52447,-70.36516,AR
Las Junturas,-31.83158,-63.45061,AR
Las Higueras,-33.09386,-64.28824,AR
Las Heras,-46.54131,-68.93227,AR
Las Heras,-32.85034,-68.84052,AR
Las Coloradas,-39.55641,-70.59415,AR
Las Breñas,-27.08819,-61.08217,AR
Las Acequias,-33.28057,-63.97608,AR
La Rioja,-29.41328,-66.85637,AR
La Quiaca,-22.10448,-65.59646,AR
Puerta de San José,-27.54759,-67.00563,AR
La Puerta,-28.15635,-65.79387,AR
Laprida,-37.54423,-60.80103,AR
La Poma,-24.72256,-66.20058,AR
La Playosa,-32.09934,-63.03182,AR
La Paz,-33.4617,-67.55228,AR
La Para,-30.89226,-62.99883,AR
La Merced,-28.15441,-65.65944,AR
La Mendieta,-24.31391,-64.96651,AR
La Maruja,-35.67383,-64.94017,AR
Lamarque,-39.42515,-65.70215,AR
Laguna Yema,-24.25573,-61.24451,AR
Laguna Paiva,-31.3067,-60.6606,AR
Laguna Larga,-31.77569,-63.80038,AR
La Granja,-31.00865,-64.26789,AR
Lago Puelo,-42.06684,-71.60384,AR
La Francia,-31.40644,-62.63327,AR
La Falda,-31.09321,-64.48448,AR
La Cumbre,-30.98225,-64.49074,AR
La Consulta,-33.73385,-69.11988,AR
La Cocha,-27.76927,-65.58711,AR
La Clotilde,-27.17775,-60.63038,AR
La Cesira,-33.95357,-62.97738,AR
La Carlota,-33.42012,-63.2975,AR
La Candelaria,-26.12734,-65.05132,AR
La Cañada,-27.70951,-63.77255,AR
La Calera,-31.34582,-64.33849,AR
La Caldera,-24.60477,-65.38181,AR
Laboulaye,-34.12688,-63.39083,AR
Laborde,-33.15481,-62.85741,AR
La Banda,-27.73044,-64.24383,AR
Justo Daract,-33.86056,-65.18224,AR
Justiniano Posse,-32.88344,-62.67965,AR
Junín de los Andes,-39.94931,-71.07543,AR
Junín,-34.59391,-60.94644,AR
Junín,-33.14653,-68.48727,AR
José de San Martín,-44.05139,-70.46955,AR
Joaquín V. González,-25.11364,-64.12628,AR
Jesús María,-30.98153,-64.09424,AR
James Craik,-32.16145,-63.4679,AR
Jacinto Aráuz,-38.08545,-63.43027,AR
Italó,-34.79204,-63.78134,AR
Isla Verde,-33.23888,-62.40343,AR
Iruya,-22.79189,-65.21703,AR
Intendente Alvear,-35.23468,-63.59209,AR
Inriville,-32.94413,-62.22983,AR
La Esperanza,-24.2247,-64.83807,AR
Ingeniero Luis A. Huergo,-39.07146,-67.2379,AR
Ingeniero Luiggi,-35.38847,-64.46737,AR
Ingeniero Jacobacci,-41.3292,-69.55015,AR
Ingeniero Guillermo N. Juárez,-23.89861,-61.85502,AR
Idiazabal,-32.81258,-63.03246,AR
Icaño,-28.91946,-65.33023,AR
Humahuaca,-23.20612,-65.34742,AR
Huinca Renancó,-34.84131,-64.3746,AR
Huillapima,-28.72602,-65.97879,AR
Huerta Grande,-31.0752,-64.49063,AR
Huanchillas,-33.66661,-63.63646,AR
Hualfín,-27.22534,-66.83322,AR
El Hoyo,-42.06414,-71.51925,AR
Hersilia,-30.00376,-61.83867,AR
Herrera,-28.48291,-63.06624,AR
Hernando,-32.42785,-63.7335,AR
Hernández,-32.33748,-60.031,AR
Hermoso Campo,-27.61005,-61.34421,AR
Henderson,-36.29818,-61.71856,AR
Helvecia,-31.10066,-60.08805,AR
Guatraché,-37.67073,-63.53576,AR
Guatimozín,-33.46371,-62.43822,AR
Guaminí,-37.01381,-62.41858,AR
Guachipas,-25.52247,-65.50932,AR
Graneros,-27.6489,-65.44004,AR
Granadero Baigorria,-32.85683,-60.71754,AR
Godoy Cruz,-32.92533,-68.84428,AR
Gobernador Gregores,-48.75057,-70.24741,AR
Gobernador Gálvez,-33.03016,-60.64045,AR
Gobernador Costa,-44.04992,-70.59798,AR
General Villegas,-35.03264,-63.01484,AR
Los Toldos,-34.99997,-61.03874,AR
General San Martín,-37.97888,-63.60349,AR
General Roca,-39.03333,-67.58333,AR
General Roca,-32.7309,-61.91583,AR
General Ramírez,-32.17718,-60.20172,AR
General Pinto,-34.76431,-61.89154,AR
General Pinedo,-27.32534,-61.28101,AR
General Pico,-35.6593,-63.75787,AR
General Güemes,-24.67445,-65.0466,AR
General Manuel J. Campos,-37.46145,-63.58576,AR
General Levalle,-34.00719,-63.92334,AR
Villa Tulumaya,-32.72145,-68.59578,AR
General La Madrid,-37.24675,-61.26312,AR
General Fernández Oro,-38.95297,-67.92489,AR
General Mosconi,-23.18454,-62.307,AR
General Mosconi,-22.59617,-63.811,AR
General Enrique Godoy,-39.07891,-67.15807,AR
General Conesa,-40.10408,-64.45592,AR
General Cabrera,-32.81048,-63.87213,AR
General Baldissera,-33.12196,-62.30356,AR
General Arenales,-34.30337,-61.30708,AR
General Alvear,-36.02174,-60.0145,AR
General Alvear,-34.97747,-67.69618,AR
General Acha,-37.37821,-64.60422,AR
Gastre,-42.26186,-69.22112,AR
Garza,-28.15294,-63.53887,AR
Gancedo,-27.48875,-61.67541,AR
Gálvez,-32.02957,-61.22097,AR
Gaiman,-43.2909,-65.4977,AR
Funes,-32.91568,-60.80995,AR
Frías,-28.63754,-65.12873,AR
Fray Luis Beltrán,-39.31369,-65.76002,AR
Fray Luis A. Beltrán,-32.79122,-60.72819,AR
Fraile Pintado,-23.94148,-64.8009,AR
Firmat,-33.45937,-61.4832,AR
Fiambalá,-27.67225,-67.6187,AR
Fernández,-27.92532,-63.89459,AR
Famatina,-28.92264,-67.52016,AR
Famaillá,-27.05452,-65.40189,AR
Etruria,-32.93941,-63.24743,AR
Estanislao del Campo,-25.05358,-60.09066,AR
Esquel,-42.91147,-71.31947,AR
Esperanza,-31.44957,-60.93153,AR
Embarcación,-23.21003,-64.09965,AR
Embalse,-32.20681,-64.40064,AR
Embajador Martini,-35.38735,-64.28277,AR
El Trébol,-32.19857,-61.70208,AR
El Tío,-31.38543,-62.82821,AR
El Simbolar,-27.97167,-64.89544,AR
El Rodeo,-28.2127,-65.87649,AR
El Quebrachal,-25.28333,-64.06667,AR
El Maitén,-42.05032,-71.16779,AR
El Huecú,-37.64491,-70.58102,AR
El Hoyo,-27.01507,-63.23357,AR
El Galpón,-25.38062,-64.65162,AR
Elena,-32.57159,-64.39475,AR
El Cuy,-39.92609,-68.34275,AR
El Carril,-25.07185,-65.49302,AR
El Carmen,-24.38934,-65.26164,AR
El Calafate,-50.34075,-72.27682,AR
El Bolsón,-41.96051,-71.53336,AR
El Arañado,-31.74295,-62.88966,AR
El Alto,-28.31061,-65.36444,AR
El Aguilar,-23.21572,-65.68005,AR
Eduardo Castex,-35.91606,-64.29558,AR
Dolavón,-43.30684,-65.70651,AR
Doblas,-37.15047,-64.01153,AR
Diamante,-32.0671,-60.64267,AR
Devoto,-31.40167,-62.30622,AR
Despeñaderos,-31.81431,-64.29491,AR
Del Campillo,-34.37591,-64.49649,AR
Deán Funes,-30.42498,-64.35274,AR
Darwin,-39.20334,-65.73952,AR
Dalmacio Vélez,-32.60858,-63.58344,AR
Daireaux,-36.60023,-61.74997,AR
Cutral-Có,-38.93424,-69.23052,AR
Cuchillo Có,-38.33368,-64.64225,AR
Cruz del Eje,-30.72644,-64.80387,AR
Cruz Alta,-33.00796,-61.8083,AR
Crespo,-32.03077,-60.30619,AR
Costasacate,-31.64816,-63.75963,AR
Cosquín,-31.24525,-64.46574,AR
Corzuela,-26.95135,-60.97036,AR
Corralito,-32.02369,-64.19201,AR
Corral de Bustos,-33.28377,-62.18581,AR
Coronel Suárez,-37.45859,-61.93294,AR
Coronel Pringles,-37.98567,-61.3504,AR
Coronel Moldes,-33.622,-64.59702,AR
Coronel Du Graty,-27.68216,-60.90443,AR
Coronel Dorrego,-38.71872,-61.28849,AR
Coronel Belisle,-39.18688,-65.95422,AR
Coronel Baigorria,-32.84861,-64.35967,AR
Coronda,-31.97365,-60.91935,AR
Córdoba,-31.40648,-64.18853,AR
Contralmirante Cordero,-38.75595,-68.09954,AR
Concepción del Bermejo,-26.60036,-60.94624,AR
Concepción,-27.34127,-65.59636,AR
Concarán,-32.56081,-65.24452,AR
Comodoro Rivadavia,-45.86256,-67.494,AR
Comandante Luis Piedrabuena,-49.98521,-68.91508,AR
Comallo,-41.03005,-70.26932,AR
Colonia San Bartolomé,-31.52794,-62.72371,AR
La Tordilla,-31.23653,-63.06109,AR
Colonia Dora,-28.60036,-62.95238,AR
Colonia Barón,-36.15361,-63.8552,AR
Colón,-33.89713,-61.09942,AR
Clodomira,-27.5766,-64.13201,AR
Cipolletti,-38.93392,-67.99032,AR
Cintra,-32.30636,-62.65168,AR
Cinco Saltos,-38.82225,-68.06293,AR
Chumbicha,-28.85319,-66.23756,AR
Chos Malal,-37.37809,-70.27085,AR
Chorotis,-27.91626,-61.40331,AR
Choele Choel,-39.28941,-65.6606,AR
Chivilcoy,-34.8969,-60.01909,AR
Chimpay,-39.1654,-66.14642,AR
Chimbas,-31.49313,-68.53263,AR
Chilecito,-29.16163,-67.49934,AR
Chicoana,-25.10502,-65.53473,AR
Chichinales,-39.11475,-66.94225,AR
Chepes,-31.34363,-66.58894,AR
Chazón,-33.07876,-63.27638,AR
Charras,-33.02374,-64.04577,AR
Charata,-27.21787,-61.18738,AR
Chamical,-30.35942,-66.31387,AR
Chacabuco,-34.64203,-60.47124,AR
Cervantes,-39.05444,-67.39426,AR
Cerrillos,-24.89715,-65.48445,AR
Ceres,-29.88113,-61.94521,AR
Centenario,-38.82955,-68.1318,AR
Cavanagh,-33.47763,-62.3391,AR
Caucete,-31.6515,-68.28216,AR
Catriló,-36.40668,-63.42334,AR
Catriel,-37.87552,-67.79451,AR
Castro Barros,-30.58017,-65.72629,AR
Juan José Castelli,-25.9466,-60.62008,AR
Casilda,-33.04459,-61.16423,AR
Carrilobo,-31.87353,-63.11747,AR
Carnerillo,-32.9147,-64.02369,AR
Carmen de Patagones,-40.80255,-62.98349,AR
Carlos Tejedor,-35.39155,-62.41982,AR
Carlos Casares,-35.62247,-61.3655,AR
Carhué,-37.17948,-62.75999,AR
Carcarañá,-32.85704,-61.15114,AR
Capitán Bermúdez,-32.82262,-60.71852,AR
Capilla del Monte,-30.8607,-64.52531,AR
Capayán,-28.77436,-66.04749,AR
Candelaria,-32.06124,-65.82482,AR
Canals,-33.56224,-62.88509,AR
Cañada de Luque,-30.73524,-63.72404,AR
Cañada de Gómez,-32.82033,-61.39513,AR
Campo Quijano,-24.90872,-65.6402,AR
Campo Largo,-26.80031,-60.83903,AR
Campo Gallo,-26.58395,-62.84705,AR
Camilo Aldao,-33.12666,-62.09467,AR
Camarones,-44.79845,-65.71033,AR
Calingasta,-31.33394,-69.4208,AR
Calilegua,-23.77441,-64.77003,AR
Caleufú,-35.59449,-64.55868,AR
Caleta Olivia,-46.44785,-67.52274,AR
Calchaquí,-29.88845,-60.28397,AR
Caimancito,-23.74084,-64.59316,AR
Cafayate,-26.07286,-65.97766,AR
Cachi,-25.12083,-66.1627,AR
Buta Ranquil,-37.05222,-69.87713,AR
Villa Burruyacú,-26.50047,-64.74367,AR
Buena Esperanza,-34.75787,-65.25362,AR
Hipólito Bouchard,-34.72387,-63.50733,AR
Brinkmann,-30.86651,-62.04311,AR
Brea Pozo,-28.24385,-63.95334,AR
Bragado,-35.11557,-60.48965,AR
Berrotarán,-32.44961,-64.38798,AR
Bernasconi,-37.90225,-63.74295,AR
Bernardo Larroudé,-35.02646,-63.582,AR
Beltrán,-27.82696,-64.05846,AR
Bell Ville,-32.63021,-62.68883,AR
Bella Vista,-27.03424,-65.30196,AR
Belén,-27.64953,-67.02632,AR
Barrancas,-36.82344,-69.91564,AR
Bandera,-28.88809,-62.26902,AR
Banda del Río Salí,-26.84031,-65.16285,AR
Bañado de Ovanta,-28.10566,-65.31793,AR
Balnearia,-31.01285,-62.66536,AR
Bahía Blanca,-38.7176,-62.26545,AR
Avia Terai,-26.68665,-60.72803,AR
Arrufo,-30.23306,-61.72841,AR
Arroyo Seco,-33.15365,-60.51168,AR
Arroyo Cabral,-32.49144,-63.40037,AR
Arroyito,-31.41917,-63.05084,AR
Arrecifes,-34.06306,-60.10261,AR
Árraga,-28.05129,-64.22379,AR
Armstrong,-32.78487,-61.60321,AR
Arias,-33.64037,-62.40272,AR
Arauco,-28.58071,-66.7925,AR
Arata,-35.63895,-64.35621,AR
Aranguren,-32.24314,-60.16068,AR
Apolinario Saravia,-24.43232,-63.9956,AR
Antofagasta de la Sierra,-26.05954,-67.40648,AR
Anguil,-36.52583,-64.01007,AR
Añelo,-38.35426,-68.78754,AR
Andalgalá,-27.58185,-66.31626,AR
Andacollo,-37.17974,-70.66996,AR
Ancasti,-28.81264,-65.50069,AR
Añatuya,-28.4602,-62.83354,AR
Aminga,-28.84771,-66.93024,AR
Florentino Ameghino,-34.84405,-62.46701,AR
Aluminé,-39.23659,-70.91963,AR
Altos de Chipión,-30.95722,-62.3384,AR
Alto Río Senguer,-45.04188,-70.82338,AR
Alta Italia,-35.33442,-64.11714,AR
Alta Gracia,-31.64978,-64.42972,AR
Alpachiri,-37.37683,-63.77323,AR
Almafuerte,-32.19227,-64.25569,AR
Allen,-38.97736,-67.82714,AR
Algarrobo del Águila,-36.40053,-67.14457,AR
Alejo Ledesma,-33.60514,-62.62388,AR
Alejandro Roca,-33.35275,-63.71676,AR
Alderetes,-26.81787,-65.14202,AR
Alberti,-35.03157,-60.28029,AR
Albardón,-31.43722,-68.52556,AR
Aimogasta,-28.56003,-66.80737,AR
Aguilares,-27.4315,-65.61465,AR
Agua de Oro,-31.06224,-64.30064,AR
Adolfo Gonzáles Chaves,-38.03241,-60.09941,AR
Adelia María,-33.63217,-64.02103,AR
Achiras,-33.17685,-64.99442,AR
Abra Pampa,-22.72273,-65.69693,AR
Balvanera,-34.61032,-58.39766,AR
Villa Santa Rita,-34.61082,-58.481,AR
Bella Italia,-31.28182,-61.41092,AR
Cariló,-37.16524,-56.89133,AR
Villa Mercedes,-33.67571,-65.45783,AR
La Punta,-33.18368,-66.3127,AR
Villa Berna,-31.91419,-64.73249,AR
Cuesta Blanca,-31.48658,-64.5715,AR
Avellaneda,-34.66018,-58.36744,AR
San Miguel,-34.54335,-58.71229,AR
San Carlos de Bariloche,-41.14557,-71.30822,AR
Santa Catalina - Dique Lujan,-34.38375,-58.70673,AR
Río Turbio,-51.53587,-72.33673,AR
Adrogué,-34.80041,-58.38384,AR
Los Laureles,-29.36847,-59.73634,AR
Gato Colorado,-28.02219,-61.18663,AR
Tolhuin,-54.51083,-67.1955,AR
Villa General Guemes,-24.7553,-59.4894,AR
Ingeniero Pablo Nogués,-34.47775,-58.70652,AR
Villa Sarmiento,-34.63364,-58.57047,AR
Rincón de Los Sauces,-37.39844,-68.92874,AR
La Adela,-38.98333,-64.08333,AR
José C. Paz,-34.51541,-58.76813,AR
La Colonia,-33.09894,-68.4805,AR
San Pedro,-18.28691,-59.81742,BO
San Matías,-16.3597,-58.40039,BO
Roboré,-18.33473,-59.76142,BO
Puerto Suárez,-18.96722,-57.80127,BO
Puerto Quijarro,-17.78333,-57.76667,BO
Nueva Manoa,-9.71828,-65.39544,BO
Yamparáez,-19.18929,-65.12329,BO
Yacuiba,-22.01643,-63.67753,BO
Warnes,-17.5163,-63.16778,BO
Vinto,-17.39141,-66.31681,BO
Viloco,-16.95,-67.55,BO
Villazón,-22.08659,-65.59422,BO
Villa Yapacaní,-17.4,-63.83333,BO
Villa Serrano,-19.12489,-64.32343,BO
Villamontes,-21.26235,-63.46903,BO
Villa Charcas,-20.72278,-64.88478,BO
Viacha,-16.65,-68.3,BO
Vallegrande,-18.48887,-64.10827,BO
Uyuni,-20.45967,-66.82503,BO
Urubichá,-15.39286,-62.94661,BO
Uncía,-18.46713,-66.5671,BO
Tupiza,-21.44345,-65.71875,BO
Trinidad,-14.83223,-64.90335,BO
Totoral,-18.4957,-66.87397,BO
Totora,-17.72662,-65.1932,BO
Eucaliptus,-17.58333,-67.51667,BO
Tiquipaya,-17.33801,-66.21579,BO
Tiahuanaco,-16.55228,-68.67953,BO
Tarija,-21.53549,-64.72956,BO
Tarata,-17.60898,-66.02135,BO
Tarabuco,-19.18168,-64.91517,BO
Sucre,-19.03332,-65.26274,BO
Sorata,-15.77305,-68.64973,BO
Sipe Sipe,-17.45419,-66.35737,BO
Santiváñez,-17.54598,-66.2461,BO
El Torno,-18.00014,-63.38712,BO
Santa Rosa del Sara,-17.10805,-63.59967,BO
Santa Rosa de Yacuma,-14.07719,-66.79349,BO
Santa Rita,-17.97974,-63.37084,BO
Santa Cruz de la Sierra,-17.78629,-63.18117,BO
Santa Bárbara,-20.91667,-66.05,BO
Santa Ana de Yacuma,-13.74406,-65.42688,BO
San Ramón,-13.26647,-64.61515,BO
San Pedro,-16.23717,-68.85063,BO
San Pablo de Tiquina,-16.21795,-68.8428,BO
San Julian,-17.78333,-62.86667,BO
San Juan del Surutú,-17.48333,-63.7,BO
San Ignacio de Velasco,-16.37767,-60.96472,BO
San Ignacio de Moxo,-14.9947,-65.64074,BO
San Carlos,-17.40447,-63.732,BO
Samaipata,-18.17754,-63.87563,BO
Sacaba,-17.39799,-66.03825,BO
Rurrenabaque,-14.44125,-67.52781,BO
Riberalta,-11.01026,-66.05257,BO
Reyes,-14.2952,-67.33624,BO
Quime,-16.98333,-67.21667,BO
Quillacollo,-17.39228,-66.27838,BO
Punata,-17.54234,-65.83472,BO
Puerto Pailas,-17.66783,-62.79025,BO
Puerto Villarroel,-16.84286,-64.79996,BO
Pucarani,-16.39959,-68.47753,BO
Potosí,-19.58361,-65.75306,BO
Portachuelo,-17.35374,-63.39571,BO
Porco,-21.05295,-66.43024,BO
Poopó,-18.37978,-66.96896,BO
Paurito,-17.88093,-62.9414,BO
Patacamaya,-17.23611,-67.91443,BO
Pailón,-17.66395,-62.71804,BO
Padilla,-19.30878,-64.30273,BO
Oruro,-17.97153,-67.0932,BO
Okinawa Número Uno,-17.23333,-62.81667,BO
Montero,-17.33874,-63.25093,BO
Monteagudo,-19.79998,-63.95617,BO
Mocomoco,-15.45648,-68.99849,BO
Mizque,-17.94101,-65.34016,BO
Mineros,-17.11918,-63.23226,BO
Mecapaca,-16.66829,-68.01808,BO
Mapiri,-15.25,-68.16667,BO
Mairana,-18.1199,-63.96058,BO
Machacamarca,-18.17251,-67.02099,BO
Los Negros,-17.73333,-63.43333,BO
Llallagua,-18.42494,-66.57778,BO
Limoncito,-18.02782,-63.40307,BO
La Paz,-16.5,-68.15,BO
Laja,-16.53333,-68.38333,BO
Lahuachaca,-17.37692,-67.67488,BO
La Bélgica,-17.55,-63.21667,BO
Jorochito,-18.05608,-63.42788,BO
Ixiamas,-13.76766,-68.128,BO
Yumani,-16.03574,-69.14843,BO
Irpa Irpa,-17.71667,-66.26667,BO
Independencia,-17.08389,-66.81804,BO
Huatajata,-16.20886,-68.70041,BO
Huarina,-16.19066,-68.6009,BO
Huanuni,-18.289,-66.83583,BO
Huachacalla,-18.79298,-68.26157,BO
Guayaramerín,-10.8258,-65.3581,BO
Guanay,-15.49756,-67.88332,BO
Entre Ríos,-21.52661,-64.17299,BO
Curahuara de Carangas,-17.84265,-68.40877,BO
Cotoca,-17.81667,-63.05,BO
Cotoca,-17.74959,-62.83442,BO
Santiago de Cotagaita,-20.81724,-65.66087,BO
Coroico,-16.19386,-67.72998,BO
Coripata,-16.3,-67.6,BO
Copacabana,-16.1699,-69.07919,BO
Concepción,-16.43333,-60.9,BO
Comarapa,-17.91537,-64.53163,BO
Campamento Colquiri,-17.39169,-67.12526,BO
Colquechaca,-18.70031,-66.00397,BO
Colomi,-17.35,-65.86667,BO
Colchani,-20.3,-66.93333,BO
Calchani,-17.32276,-66.69131,BO
Colcapirhua,-17.3857,-66.23814,BO
Cochabamba,-17.38195,-66.15995,BO
Cobija,-11.02671,-68.76918,BO
Cliza,-17.58777,-65.93253,BO
Chulumani,-16.40855,-67.5294,BO
Chimoré,-16.99417,-65.1533,BO
Charagua,-19.79028,-63.19775,BO
Challapata,-18.90208,-66.77048,BO
Caranavi,-15.83403,-67.56586,BO
Capinota,-17.71113,-66.26082,BO
Camiri,-20.04063,-63.52396,BO
Camargo,-20.64064,-65.20893,BO
Buena Vista,-17.4583,-63.67126,BO
Boyuibe,-20.43274,-63.2823,BO
Betanzos,-19.55293,-65.45395,BO
Bermejo,-22.73206,-64.33724,BO
Batallas,-16.3,-68.53333,BO
Atocha,-20.93515,-66.22139,BO
Ascensión,-15.7,-63.08333,BO
Arani,-17.56854,-65.76883,BO
Andamarca,-18.77934,-67.50753,BO
Amarete,-15.23736,-68.98517,BO
Aiquile,-18.20408,-65.18068,BO
Achocalla,-16.57386,-68.15112,BO
Achacachi,-16.04707,-68.68534,BO
Abapó Viejo,-18.88562,-63.3829,BO
Cruz de Machacamarca,-18.88395,-68.41989,BO
Ascención de Guarayos,-15.89299,-63.18855,BO
Santa Fe,-17.90818,-63.03955,BO
San Julian,-17.80623,-62.89536,BO
Puearto Pailas,-17.663,-62.81227,BO
San Borja,-14.85195,-66.74954,BO
Okinawa Uno,-17.21889,-62.89528,BO
Zabelê,-8.07556,-37.09833,BR
Xexéu,-8.80222,-35.62694,BR
Xambioá,-6.41111,-48.53639,BR
Vitorino Freire,-4.28805,-45.24611,BR
Vitória do Mearim,-3.46222,-44.87056,BR
Vitória de Santo Antão,-8.11806,-35.29139,BR
Viseu,-1.19667,-46.14,BR
Vila Flor,-6.31444,-35.07722,BR
Vila dos Remédios,-3.84205,-32.4107,BR
Conde,-7.25972,-34.9075,BR
Vigia,-0.85833,-48.14167,BR
Viçosa do Ceará,-3.56222,-41.09222,BR
Viçosa,-9.37139,-36.24083,BR
Viçosa,-5.99444,-37.94444,BR
Vicência,-7.65694,-35.32667,BR
Viana,-3.22028,-45.00361,BR
Vertentes,-7.90278,-35.98833,BR
Verdejante,-7.92556,-38.97167,BR
Vera Mendes,-7.60333,-41.48278,BR
Vera Cruz,-6.04417,-35.42833,BR
Venturosa,-8.57472,-36.87417,BR
Várzea Grande,-6.54472,-42.24639,BR
Várzea Branca,-9.23889,-42.96389,BR
Várzea Alegre,-5.35,-40.38333,BR
Várzea Alegre,-6.78889,-39.29583,BR
Várzea,-6.77194,-36.99194,BR
Várzea,-6.34806,-35.37583,BR
Varjota,-4.19444,-40.47667,BR
Vargem Grande,-3.54306,-43.91583,BR
Valença do Piauí,-6.4075,-41.74556,BR
Uruoca,-3.31389,-40.55667,BR
Urucurituba,-3.12873,-58.15501,BR
Uruçuí,-7.22944,-44.55611,BR
Urucará,-2.53639,-57.76,BR
Uruburetama,-3.625,-39.50833,BR
Urbano Santos,-3.20778,-43.40361,BR
Upanema,-5.64194,-37.25778,BR
União dos Palmares,-9.16278,-36.03194,BR
União,-4.58583,-42.86417,BR
Umirim,-3.67722,-39.35028,BR
Umbuzeiro,-7.69556,-35.66361,BR
Umarizal,-5.99056,-37.81444,BR
Umari,-6.64778,-38.7,BR
Uiraúna,-6.51833,-38.41222,BR
Ubajara,-3.85444,-40.92111,BR
Uauá,-9.84139,-39.48167,BR
Tutóia,-2.76194,-42.27444,BR
Turiaçu,-1.66333,-45.37167,BR
Turaru,-3.6,-39.43333,BR
Tupiratins,-8.39389,-48.11556,BR
Tupirama,-8.97278,-48.18778,BR
Tuparetama,-7.60222,-37.31139,BR
Tupanatinga,-8.75333,-37.33972,BR
Tuntum,-5.25806,-44.64889,BR
Tucuruí,-3.76585,-49.67923,BR
Tucumã,-0.15491,-50.0615,BR
Triunfo,-7.83806,-38.10167,BR
Triunfo,-6.56667,-38.6,BR
Trindade,-7.76194,-40.26778,BR
Trairi,-3.27778,-39.26889,BR
Traipu,-9.97056,-37.00333,BR
Tracunhaém,-7.80472,-35.24,BR
Tracuateua,-1.07611,-46.90306,BR
Touros,-5.19889,-35.46083,BR
Toritama,-8.00667,-36.05667,BR
Tomé-Açu,-2.41889,-48.15222,BR
Tocantinópolis,-6.32944,-47.41639,BR
Tocantínia,-9.56361,-48.37667,BR
Timon,-5.09417,-42.83667,BR
Timbiras,-4.25528,-43.94056,BR
Timbaúba dos Batistas,-6.465,-37.27444,BR
Timbaúba,-7.50528,-35.31833,BR
Tibau do Sul,-6.18667,-35.09194,BR
Tibau,-4.83722,-37.2525,BR
Tianguá,-3.73222,-40.99167,BR
Terra Santa,-2.10417,-56.48694,BR
Terra Nova,-8.22972,-39.37556,BR
Terra Alta,-1.04111,-47.9075,BR
Terezinha,-9.05611,-36.62278,BR
Teresina,-5.08917,-42.80194,BR
Tenório,-6.94194,-36.62944,BR
Tenente Ananias,-6.46765,-38.1794,BR
Tejuçuoca,-3.98889,-39.58056,BR
Teixeira,-7.22278,-37.25417,BR
Tavares,-7.63583,-37.87833,BR
Tauá,-6.00306,-40.29278,BR
São João dos Inhamuns,-6.0,-40.28333,BR
Tartarugalzinho,1.50556,-50.91194,BR
Tarrafas,-6.68444,-39.76139,BR
Taquaritinga do Norte,-7.90306,-36.04417,BR
Taquarana,-9.645,-36.49722,BR
Taperoá,-7.2075,-36.82667,BR
Tanque d'Arca,-9.53194,-36.43278,BR
Tangará,-6.19944,-35.80167,BR
Tamboril,-4.83222,-40.32056,BR
Itambé,-7.41028,-35.11278,BR
Tamandaré,-8.75632,-35.09995,BR
Taipu,-5.62167,-35.59667,BR
Tacima,-6.48833,-35.63722,BR
Tacaratu,-9.10528,-38.14917,BR
Tacaimbó,-8.31611,-36.29333,BR
Taboleiro Grande,-5.93,-38.045,BR
Tabuleiro do Norte,-5.24667,-38.13056,BR
Tabira,-7.59083,-37.53944,BR
Sussuapara,-7.01163,-41.38388,BR
Surubim,-7.83306,-35.75472,BR
Sumé,-7.67167,-36.88,BR
Sucupira do Norte,-6.47694,-44.19167,BR
Sousa,-6.75917,-38.22806,BR
Soure,-0.71667,-48.52333,BR
Sossêgo,-6.76944,-36.25333,BR
Solonópole,-5.73333,-39.0075,BR
